Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
SPH,Suburban Propane Partners Common Units,오일 및 가스,501020.0,1,1,1,1,1,1,1,1,1,1,1,1
AXL,American Axle & Manufacturing Holdings Inc,자동차 및 자동차 부품,531010.0,1,1,1,1,1,1,1,1,1,1,1,1
PBFX,PBF Logistics Units,오일 및 가스 장비 및 서비스,501030.0,1,1,4,4,6,4,4,4,4,4,4,4
PARR,Par Pacific Holdings Inc,오일 및 가스,501020.0,1,1,4,4,6,4,4,4,4,4,4,4
PBI,Pitney Bowes Inc,사무기기,571050.0,1,1,1,1,1,6,6,6,6,6,6,6
MHD,BlackRock MuniHoldings Fund,다양한 금융서비스,555010.0,1,1,1,1,1,6,6,6,6,6,6,6
IVR,Invesco Mortgage Capital Inc,주택 및 상업용 리츠,601020.0,1,1,4,4,6,4,4,4,4,4,4,4
TEN,Tenneco Inc Class A,자동차 및 자동차 부품,531010.0,1,1,1,1,1,1,1,1,1,1,1,1
TEO,Telecom Argentina SA ADR,통신 서비스,574010.0,1,1,4,1,1,1,1,1,1,1,1,1
DBD,Diebold Nixdorf Inc,"컴퓨터, 전화 및 가전제품",571060.0,1,1,1,1,1,6,6,6,6,6,6,6
WTI,W&T Offshore Inc,오일 및 가스,501020.0,2,2,4,4,6,3,3,3,3,11,11,11
RAD,Rite Aid Corp,식품 및 약품소매,543010.0,1,1,1,1,1,6,6,6,6,6,6,6
CURO,CURO Group Holdings Corp,은행,551010.0,2,2,4,2,4,3,7,3,10,10,10,10
PRTY,Party City Holdco Inc,전문품 상점,534030.0,1,1,1,1,1,1,1,1,1,1,1,1
AUD,Audacy Inc Class A,미디어 및 출판,533020.0,1,1,1,1,1,1,1,1,1,1,1,1
NGL,NGL Energy Partners Units,오일 및 가스,501020.0,1,1,1,1,1,1,1,1,1,1,1,1
NAT,Nordic American Tanker Ltd,오일 및 가스 장비 및 서비스,501030.0,1,1,1,1,1,6,6,6,6,6,6,6
AAPL,Apple Inc,"컴퓨터, 전화 및 가전제품",571060.0,0,3,3,0,0,0,0,0,0,0,0,0
MSFT,Microsoft Corp,소프트웨어 및 IT서비스,572010.0,0,0,3,0,0,0,0,0,0,0,0,0
AMZN,Amazon.com Inc,다양한 소매업,534020.0,0,0,0,0,0,5,0,9,9,9,9,9
GOOGL,Alphabet Inc Class A,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,0,0,0,0,0,0
TSLA,Tesla Inc,자동차 및 자동차 부품,531010.0,0,3,3,3,3,0,0,0,0,0,0,0
NVDA,NVIDIA Corp,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
FB,Meta Platforms Inc Class A,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
AVGO,Broadcom Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,13
PEP,PepsiCo Inc,음료,541010.0,0,0,0,0,0,5,0,0,9,9,9,13
CSCO,Cisco Systems Inc,커뮤니케이션 및 네트워킹,571020.0,0,0,0,5,5,2,2,5,5,5,5,5
COST,Costco Wholesale Corp,다양한 소매업,534020.0,0,0,3,0,0,0,0,0,0,0,0,13
ADBE,Adobe Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,0,0,9,0
CMCSA,Comcast Corp Class A,미디어 및 출판,533020.0,0,0,3,0,0,0,0,0,0,0,0,13
INTC,Intel Corp,반도체 및 반도체 장비,571010.0,0,0,0,5,5,5,5,5,5,5,5,5
QCOM,Qualcomm Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,0
AZN,AstraZeneca PLC ADR,제약,562010.0,0,0,0,0,0,5,0,9,9,9,9,9
NFLX,Netflix Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
TMUS,T-Mobile US Inc,통신 서비스,574010.0,0,0,0,0,0,5,0,9,9,9,9,9
TXN,Texas Instruments Inc,반도체 및 반도체 장비,571010.0,0,0,3,0,0,0,0,0,0,0,0,13
INTU,Intuit Inc,핀테크,573010.0,0,3,3,0,0,0,0,0,0,0,0,13
AMD,Advanced Micro Devices Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,0
PYPL,PayPal Holdings Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,0,0,0,0
SNY,Sanofi SA ADR,제약,562010.0,0,0,0,0,0,5,0,9,9,9,9,9
HON,Honeywell International Inc,복합 기업,544010.0,0,0,0,0,0,5,0,9,0,0,0,13
AMGN,Amgen Inc,제약,562010.0,0,0,0,0,0,5,5,9,9,9,9,9
AMAT,Applied Materials Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,8,0,0,0,0,0
SBUX,Starbucks Corp,호텔 및 엔터테인먼트,533010.0,0,0,0,0,0,5,0,0,0,0,0,13
CHTR,Charter Communications Inc Class A,통신 서비스,574010.0,0,0,0,0,0,5,0,9,9,9,9,9
BKNG,Booking Holdings Inc,호텔 및 엔터테인먼트,533010.0,2,2,2,5,2,2,2,2,2,2,12,12
ISRG,Intuitive Surgical Inc,헬스케어 장비 및 용품,561010.0,0,0,3,0,0,0,0,0,0,0,0,13
MU,Micron Technology Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,13
MDLZ,Mondelez International Inc Class A,식품 및 담배,541020.0,0,0,0,0,0,5,0,9,9,9,9,13
CME,CME Group Inc Class A,투자은행 및 서비스,551020.0,0,0,0,5,5,2,5,5,5,5,5,5
ADP,Automatic Data Processing Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,2,0,9,9,9,9,13
TEAM,Atlassian Corporation PLC Class A,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
ADI,Analog Devices Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,13
LRCX,Lam Research Corp,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
GILD,Gilead Sciences Inc,생명과학 및 메디컬 리서치,562020.0,1,1,1,1,1,6,6,6,6,6,6,6
CSX,CSX Corp,화물 및 물류 서비스,524050.0,0,0,0,0,0,5,0,9,9,9,9,13
REGN,Regeneron Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,0,3,3,0,3,0,0,0,0,0,0,0
FISV,Fiserv Inc,전문 및 상업 서비스,522030.0,0,0,0,0,5,5,5,9,9,9,9,9
ATVI,Activision Blizzard Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,5,9,9,9,9,9
EQIX,Equinix Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,0,5,0,9,9,9,9,9
VRTX,Vertex Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,0,0,0,0,5,5,5,9,9,9,9,9
WDAY,Workday Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,13
MRVL,Marvell Technology Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
KLAC,KLA Corp,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
MAR,Marriott International Inc Class A,호텔 및 엔터테인먼트,533010.0,2,2,2,5,2,2,2,2,2,2,12,12
KDP,Keurig Dr Pepper Inc,음료,541010.0,1,1,1,1,1,1,1,1,1,1,1,1
ILMN,Illumina Inc,헬스케어 장비 및 용품,561010.0,0,0,0,0,0,5,5,9,9,9,9,9
FTNT,Fortinet Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,0,0,0,0,0,0
VOD,Vodafone Group PLC ADR,통신 서비스,574010.0,1,1,1,1,1,1,1,1,1,1,1,1
ADSK,Autodesk Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
NXPI,NXP Semiconductors NV,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,8,8,8,8,8,8
CTSH,Cognizant Technology Solutions Corp Class A,소프트웨어 및 IT서비스,572010.0,2,2,2,2,4,7,7,7,7,7,12,12
SNPS,Synopsys Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
ORLY,O'Reilly Automotive Inc,전문품 상점,534030.0,0,0,3,0,0,0,0,0,0,0,0,13
AEP,American Electric Power Company Inc,전기 유틸리티,591010.0,0,0,0,5,5,5,5,5,5,5,5,5
MNST,Monster Beverage Corp,음료,541010.0,0,0,3,0,0,0,0,0,0,0,0,0
IDXX,IDEXX Laboratories Inc,헬스케어 장비 및 용품,561010.0,0,3,3,0,0,0,0,0,0,0,0,0
PAYX,Paychex Inc,전문 및 상업 서비스,522030.0,0,3,3,3,0,0,0,0,0,0,0,13
KHC,Kraft Heinz Co,식품 및 담배,541020.0,1,1,1,1,1,1,1,1,1,1,1,1
WBA,Walgreens Boots Alliance Inc,식품 및 약품소매,543010.0,1,1,1,1,1,1,1,1,1,1,1,1
EXC,Exelon Corp,전기 유틸리티,591010.0,2,0,0,5,2,2,2,2,2,2,2,5
ALGN,Align Technology Inc,헬스케어 장비 및 용품,561010.0,0,3,3,3,3,0,0,0,0,0,0,0
MCHP,Microchip Technology Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
CDNS,Cadence Design Systems Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
LULU,Lululemon Athletica Inc,섬유 및 의류,532020.0,0,0,0,0,0,5,0,9,9,9,9,9
CTAS,Cintas Corp,전문 및 상업 서비스,522030.0,0,0,0,0,0,5,0,9,9,9,9,13
ERIC,Telefonaktiebolaget LM Ericsson ADR,커뮤니케이션 및 네트워킹,571020.0,0,0,0,0,0,5,0,9,9,9,0,0
EA,Electronic Arts Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,5,9,9,9,9,9
SIVB,SVB Financial Group,은행,551010.0,0,3,3,3,3,0,8,8,8,8,8,8
TTD,Trade Desk Inc Class A,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
EBAY,eBay Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,0,0,0,0,0,0
XEL,Xcel Energy Inc,전기 유틸리티,591010.0,0,0,0,0,5,5,5,9,9,9,9,9
ODFL,Old Dominion Freight Line Inc,화물 및 물류 서비스,524050.0,0,3,3,3,0,0,0,0,0,0,0,0
SBAC,SBA Communications Corp Class A,주택 및 상업용 리츠,601020.0,0,0,0,0,0,5,0,9,9,9,9,9
ROST,Ross Stores Inc,전문품 상점,534030.0,0,0,0,5,5,5,5,9,9,9,5,5
FITB,Fifth Third Bancorp,은행,551010.0,2,2,2,2,2,7,8,8,8,8,12,12
MTCH,Match Group Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,0
BIIB,Biogen Inc,제약,562010.0,1,1,1,1,1,6,6,6,6,6,6,6
VRSK,Verisk Analytics Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
DLTR,Dollar Tree Inc,다양한 소매업,534020.0,0,3,3,5,2,2,2,2,2,2,12,13
IBKR,Interactive Brokers Group Inc Class A,투자은행 및 서비스,551020.0,2,2,2,3,2,2,8,8,8,8,12,12
BKR,Baker Hughes Co Class A,오일 및 가스 장비 및 서비스,501030.0,1,1,1,1,1,1,1,1,1,1,1,1
EXPE,Expedia Group Inc,호텔 및 엔터테인먼트,533010.0,2,2,2,2,2,7,7,7,7,7,7,12
FAST,Fastenal Co,"건설장비 및 대형차, 기차, 배",521020.0,0,0,3,0,0,0,0,0,0,0,0,0
OKTA,Okta Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
NDAQ,Nasdaq Inc,투자은행 및 서비스,551020.0,0,3,3,3,0,0,0,0,0,0,0,0
CPRT,Copart Inc,전문품 상점,534030.0,0,0,0,0,0,5,0,9,9,9,9,13
MDB,MongoDB Inc Class A,소프트웨어 및 IT서비스,572010.0,0,3,3,0,0,0,0,0,0,0,0,0
ANSS,ANSYS Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
WTW,Willis Towers Watson PLC,보험,553010.0,0,0,0,0,0,5,0,9,9,9,9,9
CERN,Cerner Corp,헬스케어 장비 및 용품,561010.0,0,0,3,0,0,0,0,0,0,0,9,13
CSGP,CoStar Group Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,5,9,9,9,9,9
CCEP,Coca-Cola Europacific Partners PLC,음료,541010.0,0,0,0,5,2,2,2,2,2,2,2,2
NTRS,Northern Trust Corp,투자은행 및 서비스,551020.0,2,2,2,2,2,2,2,2,7,2,12,12
ON,ON Semiconductor Corp,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,8,8,8,8,8,8
TSCO,Tractor Supply Co,전문품 상점,534030.0,0,3,3,3,3,0,0,0,0,0,0,0
FANG,Diamondback Energy Inc,오일 및 가스,501020.0,1,2,4,4,6,4,4,4,10,11,11,11
SIRI,Sirius XM Holdings Inc,미디어 및 출판,533020.0,2,0,0,5,5,2,2,5,5,5,5,5
CDW,CDW Corp,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,0,0,0,0,0,0,13
STX,Seagate Technology Holdings PLC,"컴퓨터, 전화 및 가전제품",571060.0,0,3,3,3,3,0,8,8,8,8,8,8
ZBRA,Zebra Technologies Corp Class A,전자 장비 및 부품,571040.0,0,3,3,3,0,0,0,0,0,0,0,0
HBAN,Huntington Bancshares Inc,은행,551010.0,2,2,2,2,4,7,7,7,7,7,12,12
SGEN,Seagen Inc,생명과학 및 메디컬 리서치,562020.0,0,0,0,0,0,5,0,9,9,9,9,9
LBRDK,Liberty Broadband Corp Series C,미디어 및 출판,533020.0,0,0,0,0,0,5,0,9,9,9,9,9
ROKU,Roku Inc Class A,미디어 및 출판,533020.0,0,0,3,0,0,0,0,0,0,0,0,0
HZNP,Horizon Therapeutics PLC,제약,562010.0,0,3,3,0,0,0,0,0,0,0,0,0
SWKS,Skyworks Solutions Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
GMAB,Genmab A/S ADR,생명과학 및 메디컬 리서치,562020.0,0,3,3,0,0,0,0,0,0,0,0,0
ICLR,ICON PLC,생명과학 및 메디컬 리서치,562020.0,0,0,3,0,0,0,0,0,0,0,0,13
SBNY,Signature Bank,은행,551010.0,2,3,2,3,3,7,8,8,8,8,8,8
PFG,Principal Financial Group Inc,보험,553010.0,2,2,2,2,4,7,7,7,7,7,7,7
NTAP,NetApp Inc,"컴퓨터, 전화 및 가전제품",571060.0,2,2,2,5,2,2,2,2,2,2,12,12
TTWO,Take-Two Interactive Software Inc,레저 상품,532050.0,0,0,0,0,0,5,5,9,9,9,9,9
MPWR,Monolithic Power Systems Inc,반도체 및 반도체 장비,571010.0,0,3,3,3,3,0,0,0,0,0,0,0
ULTA,Ulta Beauty Inc,전문품 상점,534030.0,2,3,2,5,2,2,2,2,2,2,2,2
CINF,Cincinnati Financial Corp,보험,553010.0,0,0,0,5,2,2,2,2,2,2,2,2
ENPH,Enphase Energy Inc,재생에너지,502010.0,0,3,3,3,3,0,0,0,0,0,0,0
SSNC,SS&C Technologies Holdings Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,13
TER,Teradyne Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,0
VTRS,Viatris Inc,제약,562010.0,1,1,1,1,1,1,1,1,1,1,1,1
SPLK,Splunk Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,5,5,5,9,9,9,9,9
EXPD,Expeditors International of Washington Inc,화물 및 물류 서비스,524050.0,0,3,3,3,0,0,0,0,0,0,0,13
ALNY,Alnylam Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,0,3,3,0,0,0,0,0,0,0,0,0
AKAM,Akamai Technologies Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,9,9,9,9
HOLX,Hologic Inc,헬스케어 장비 및 용품,561010.0,0,0,3,0,0,0,0,0,0,0,0,0
ACGL,Arch Capital Group Ltd,보험,553010.0,0,0,0,5,2,2,2,2,2,2,2,2
CZR,Caesars Entertainment Inc,호텔 및 엔터테인먼트,533010.0,0,3,3,3,0,0,0,0,0,0,0,13
POOL,Pool Corp,레저 상품,532050.0,0,3,3,0,0,0,0,0,0,0,0,0
NUAN,Nuance Communications Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,0,0,0,0,0,0
NLOK,NortonLifeLock Inc,소프트웨어 및 IT서비스,572010.0,1,1,1,1,4,1,1,1,1,1,7,7
PODD,Insulet Corp,헬스케어 장비 및 용품,561010.0,0,0,0,0,0,5,0,9,9,9,9,9
CHKP,Check Point Software Technologies Ltd,소프트웨어 및 IT서비스,572010.0,0,0,0,5,5,5,5,5,5,5,5,5
WDC,Western Digital Corp,"컴퓨터, 전화 및 가전제품",571060.0,1,1,1,1,1,1,1,1,1,1,1,1
TRMB,Trimble Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,8,0,0,0,0,0
DISH,DISH Network Corp Class A,미디어 및 출판,533020.0,1,1,1,1,1,1,1,1,1,1,1,1
TECH,Bio-Techne Corp,생명과학 및 메디컬 리서치,562020.0,0,3,3,3,0,0,0,0,0,0,0,0
LKQ,LKQ Corp,자동차 및 자동차 부품,531010.0,2,3,2,3,3,7,8,8,8,8,8,8
UAL,United Airlines Holdings Inc,운송업,524060.0,1,1,4,4,6,4,4,4,4,4,4,4
IEP,Icahn Enterprises Units,오일 및 가스,501020.0,1,1,4,4,6,3,4,4,4,4,4,4
LPLA,LPL Financial Holdings Inc,투자은행 및 서비스,551020.0,0,3,3,3,3,0,0,0,0,0,0,13
INCY,Incyte Corp,생명과학 및 메디컬 리서치,562020.0,1,1,1,1,1,1,1,1,6,6,6,6
LNT,Alliant Energy Corp,전기 유틸리티,591010.0,0,0,0,0,5,5,5,9,9,9,9,9
EXAS,Exact Sciences Corp,생명과학 및 메디컬 리서치,562020.0,0,0,0,0,5,5,5,9,9,9,5,9
QRVO,Qorvo Inc,반도체 및 반도체 장비,571010.0,0,3,3,0,0,0,0,0,0,0,0,0
ABMD,ABIOMED Inc,헬스케어 장비 및 용품,561010.0,2,0,0,5,5,2,2,5,5,5,5,5
PTC,PTC Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,0,0,0,0,0,0,13
HAS,Hasbro Inc,레저 상품,532050.0,2,2,2,5,2,3,2,2,2,2,2,2
MASI,Masimo Corp,헬스케어 장비 및 용품,561010.0,0,0,0,0,0,5,0,9,9,9,9,9
EWBC,East West Bancorp Inc,은행,551010.0,2,2,2,2,4,7,7,7,7,7,12,12
FWONK,Liberty Media Corp Series C,미디어 및 출판,533020.0,0,3,3,3,2,2,8,8,8,8,8,13
CTXS,Citrix Systems Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,5,5,5,9,9,9,5,9
NDSN,Nordson Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,3,0,0,0,0,0,0,0,0,13
APA,APA Corp (US),오일 및 가스,501020.0,1,1,1,1,1,1,1,1,1,1,1,1
PLUG,Plug Power Inc,재생에너지,502010.0,0,3,3,3,3,0,0,0,0,0,0,0
JKHY,Jack Henry & Associates Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,5,5,5,9,9,9,9,9
STLD,Steel Dynamics Inc,메탈&마이닝,512010.0,2,2,2,2,2,7,8,8,7,7,12,12
OTEX,Open Text Corp,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,5,9,9,9,9,13
FFIV,F5 Inc,소프트웨어 및 IT서비스,572010.0,2,3,3,3,2,2,8,8,8,8,12,12
XRAY,DENTSPLY SIRONA Inc,헬스케어 장비 및 용품,561010.0,1,1,1,1,1,6,6,6,6,6,7,7
REG,Regency Centers Corp,주택 및 상업용 리츠,601020.0,1,1,4,4,6,4,4,4,10,10,10,10
AAL,American Airlines Group Inc,운송업,524060.0,1,1,4,4,6,1,1,1,1,1,1,1
LAMR,Lamar Advertising Co Class A,주택 및 상업용 리츠,601020.0,0,3,3,3,2,2,8,8,8,8,8,8
WYNN,Wynn Resorts Ltd,호텔 및 엔터테인먼트,533010.0,1,2,4,4,6,3,3,3,3,3,3,3
HSIC,Henry Schein Inc,헬스케어 장비 및 용품,561010.0,0,3,3,3,2,2,8,8,8,8,8,2
RGEN,Repligen Corp,헬스케어 장비 및 용품,561010.0,0,3,3,0,0,0,0,0,0,0,0,0
NWL,Newell Brands Inc,가정용품,532040.0,1,1,1,1,1,1,1,1,1,1,1,1
CAR,Avis Budget Group Inc,운송업,524060.0,2,3,3,3,3,0,8,8,8,8,8,8
Z,Zillow Group Inc Class C,부동산 운영 관리,601010.0,0,0,0,0,0,5,0,9,0,0,0,0
DOX,Amdocs Ltd,소프트웨어 및 IT서비스,572010.0,2,3,2,3,2,2,8,8,8,8,12,12
LBTYK,Liberty Global PLC Class C,통신 서비스,574010.0,1,1,1,1,1,6,6,6,6,6,6,6
DISCK,Discovery Inc Series C,미디어 및 출판,533020.0,2,2,2,5,2,2,2,2,2,2,2,2
COUP,Coupa Software Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,5,9,9,9,9,9
AXON,Axon Enterprise Inc,우주항공 및 국방,521010.0,0,3,3,0,0,0,0,0,0,0,0,0
AZPN,Aspen Technology Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,5,5,5,9,9,9,9,13
FIVN,Five9 Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,5,0,9,0,0,0,0
NWSA,News Corp Class A,미디어 및 출판,533020.0,0,3,3,3,3,0,8,8,8,8,8,8
JAZZ,Jazz Pharmaceuticals PLC,제약,562010.0,2,2,2,2,4,3,7,7,10,10,10,10
MAT,Mattel Inc,레저 상품,532050.0,1,1,1,1,1,6,6,6,6,6,6,6
CHDN,Churchill Downs Inc,호텔 및 엔터테인먼트,533010.0,0,0,3,0,0,0,0,0,0,0,0,0
PENN,Penn National Gaming Inc,호텔 및 엔터테인먼트,533010.0,0,3,3,0,0,0,0,0,0,0,0,0
FLEX,Flex Ltd,전자 장비 및 부품,571040.0,2,2,2,2,4,7,7,7,7,7,7,7
FSLR,First Solar Inc,재생에너지,502010.0,0,3,3,3,3,0,0,0,0,0,0,0
NXST,Nexstar Media Group Inc Class A,미디어 및 출판,533020.0,0,3,3,3,0,0,0,0,0,0,0,13
RGLD,Royal Gold Inc,메탈&마이닝,512010.0,0,0,0,0,5,5,5,9,9,9,9,9
IIVI,II-VI Inc,전자 장비 및 부품,571040.0,0,3,3,3,3,0,0,0,0,0,0,0
NVAX,Novavax Inc,생명과학 및 메디컬 리서치,562020.0,0,3,3,3,3,0,8,0,0,0,0,0
SGMS,Scientific Games Corp,호텔 및 엔터테인먼트,533010.0,2,3,2,2,2,7,8,8,7,7,12,12
SLM,SLM Corp,은행,551010.0,2,3,2,3,3,7,8,8,8,8,8,8
PDCE,PDC Energy Inc,오일 및 가스,501020.0,1,1,1,1,1,1,1,1,10,10,10,10
SRCL,Stericycle Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,6,6,6,6,6,6,6
MLCO,Melco Resorts & Entertainment Ltd ADR,호텔 및 엔터테인먼트,533010.0,1,1,4,4,6,3,3,3,3,3,3,3
CDK,CDK Global Inc,소프트웨어 및 IT서비스,572010.0,1,1,4,4,6,1,3,3,3,3,3,3
ZD,Ziff Davis Inc,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,8,8,8,8,8,8
RUN,Sunrun Inc,재생에너지,502010.0,0,0,0,0,0,5,0,9,9,9,0,0
SLGN,Silgan Holdings Inc,용기 및 포장,513020.0,0,3,3,3,3,0,0,0,0,0,0,0
PINC,Premier Inc Class A,헬스케어 업체 및 서비스,561020.0,2,2,2,5,2,2,2,5,5,5,5,5
GT,Goodyear Tire & Rubber Co,자동차 및 자동차 부품,531010.0,1,1,1,1,1,1,1,1,1,1,1,1
ISBC,Investors Bancorp Inc,은행,551010.0,2,2,2,2,4,7,7,7,7,7,7,7
CARG,CarGurus Inc Class A,소프트웨어 및 IT서비스,572010.0,2,2,4,4,6,3,4,4,4,11,11,11
MEOH,Methanex Corp,화학,511010.0,1,2,4,4,6,3,3,3,3,11,11,11
LOPE,Grand Canyon Education Inc,교육서비스,631010.0,2,2,0,5,5,3,3,5,5,5,5,5
VSAT,ViaSat Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,4,4,6,4,4,4,4,4,4,4
SABR,Sabre Corp,소프트웨어 및 IT서비스,572010.0,1,1,4,4,6,4,4,4,4,4,4,4
NAVI,Navient Corp,은행,551010.0,2,2,2,2,2,7,7,7,7,7,7,7
GRFS,Grifols SA ADR,제약,562010.0,1,1,4,4,6,3,3,3,3,3,3,3
UNIT,Uniti Group Inc,주택 및 상업용 리츠,601020.0,1,1,1,1,1,1,1,1,1,1,1,1
VEON,VEON Ltd ADR,통신 서비스,574010.0,1,1,1,1,1,1,1,1,1,1,1,1
NMIH,NMI Holdings Inc Class A,보험,553010.0,0,0,0,5,5,2,2,5,5,5,5,5
SBGI,Sinclair Broadcast Group Inc Class A,미디어 및 출판,533020.0,1,1,4,4,6,4,4,4,4,4,4,4
OPK,OPKO Health Inc,제약,562010.0,1,1,1,1,1,6,6,6,6,6,6,6
AMCX,AMC Networks Inc Class A,미디어 및 출판,533020.0,1,1,4,1,6,4,4,4,10,10,10,10
COMM,CommScope Holding Company Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,1,1,1,1,1,1,1,1,1,1
IMKTA,Ingles Markets Inc Class A,식품 및 약품소매,543010.0,0,3,3,3,3,0,8,8,8,8,8,8
KALU,Kaiser Aluminum Corp,메탈&마이닝,512010.0,2,2,2,2,2,7,7,2,2,2,12,12
BGCP,BGC Partners Inc Class A,투자은행 및 서비스,551020.0,1,1,4,4,6,1,1,1,1,1,1,1
MODV,ModivCare Inc,헬스케어 업체 및 서비스,561020.0,0,3,3,3,3,0,0,0,0,0,0,0
ECOL,US Ecology Inc,전문 및 상업 서비스,522030.0,1,1,4,4,6,4,4,4,4,4,4,4
SVC,Service Properties Trust,주택 및 상업용 리츠,601020.0,1,1,4,4,6,4,4,4,4,4,4,4
HEES,H&E Equipment Services Inc,전문 및 상업 서비스,522030.0,2,2,2,2,2,7,7,7,7,7,12,12
NYMT,New York Mortgage Trust Inc,주택 및 상업용 리츠,601020.0,1,1,4,4,6,4,4,4,4,4,4,4
CLMT,Calumet Specialty Products Partners Units,오일 및 가스,501020.0,1,1,1,1,1,6,6,6,6,6,6,6
RCKT,Rocket Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,0,0,3,0,0,5,0,9,0,0,0,0
TSAT,Telesat Corp Class A,통신 서비스,574010.0,1,1,1,1,1,1,1,1,10,10,10,10
MNKD,MannKind Corp,생명과학 및 메디컬 리서치,562020.0,1,1,1,1,1,6,6,6,6,6,6,6
SRNE,Sorrento Therapeutics Inc,생명과학 및 메디컬 리서치,562020.0,0,3,3,0,3,6,6,6,6,6,6,6
MGIC,Magic Software Enterprises Ltd,소프트웨어 및 IT서비스,572010.0,0,3,3,3,3,0,0,0,0,0,0,0
MERC,Mercer International Inc,종이 및 임산물,513010.0,2,2,4,4,6,3,3,3,3,11,11,11
ENDP,Endo International PLC,제약,562010.0,1,1,1,1,1,6,6,6,6,6,6,6
