Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
EPD,Enterprise Products Partners Units,오일 및 가스 장비 및 서비스,501030.0,2,2,1,1,2,5,6,6,6,6,6,6
ECL,Ecolab Inc,화학,511010.0,0,0,4,4,4,3,3,9,9,9,9,9
VMW,VMware Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,5,5,2,8,8,8,8,8,8
TRP,TC Energy Corp,오일 및 가스 장비 및 서비스,501030.0,1,3,3,5,5,2,8,8,8,8,8,8
BK,Bank of New York Mellon Corp,투자은행 및 서비스,551020.0,1,1,3,3,6,7,7,7,7,7,7,7
SCCO,Southern Copper Corp,메탈&마이닝,512010.0,0,3,0,0,0,1,0,0,0,0,0,0
NEM,Newmont Corporation,메탈&마이닝,512010.0,0,0,4,4,4,3,3,9,10,10,10,10
AIG,American International Group Inc,보험,553010.0,2,2,2,2,2,5,5,5,5,5,5,5
TRI,Thomson Reuters Corp,전문 및 상업 서비스,522030.0,0,0,0,4,4,0,3,3,3,3,3,3
MPC,Marathon Petroleum Corp,오일 및 가스,501020.0,1,1,1,1,6,7,7,7,7,7,7,7
PANW,Palo Alto Networks Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,0,0,0,3,3,3,3
CNC,Centene Corp,헬스케어 업체 및 서비스,561020.0,0,0,4,4,5,2,8,9,9,9,9,9
CP,Canadian Pacific Railway Ltd,화물 및 물류 서비스,524050.0,0,0,0,4,4,0,3,3,3,3,3,3
BCE,BCE Inc,통신 서비스,574010.0,1,3,3,0,3,1,2,2,2,11,11,11
TEL,TE Connectivity Ltd,"건설장비 및 대형차, 기차, 배",521020.0,0,3,0,0,0,0,0,0,0,0,0,0
JCI,Johnson Controls International PLC,"건설장비 및 대형차, 기차, 배",521020.0,0,3,0,0,0,0,0,0,0,0,0,0
IQV,IQVIA Holdings Inc,생명과학 및 메디컬 리서치,562020.0,0,0,0,4,0,0,3,3,3,3,3,3
SPG,Simon Property Group Inc,주택 및 상업용 리츠,601020.0,2,2,2,2,2,5,5,5,5,5,5,12
DG,Dollar General Corp,다양한 소매업,534020.0,0,0,4,4,4,3,3,3,10,10,3,10
ROP,Roper Technologies Inc,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,3,9,9,9,9
DELL,Dell Technologies Inc Class C,"컴퓨터, 전화 및 가전제품",571060.0,0,0,0,0,0,0,0,3,3,3,3,3
APH,Amphenol Corp Class A,전자 장비 및 부품,571040.0,0,0,0,0,0,0,0,3,3,3,3,3
PRU,Prudential Financial Inc,보험,553010.0,1,1,3,3,6,7,7,7,7,7,5,5
KMB,Kimberly-Clark Corp,"개인, 가정 용품 및 서비스",542010.0,0,0,4,4,4,3,3,9,10,10,10,10
INFO,IHS Markit Ltd,전문 및 상업 서비스,522030.0,0,0,0,4,0,0,3,3,3,3,3,3
CMG,Chipotle Mexican Grill Inc,호텔 및 엔터테인먼트,533010.0,0,0,0,4,4,0,3,3,3,3,3,3
NTR,Nutrien Ltd,화학,511010.0,1,3,3,3,3,1,2,2,2,11,11,11
SRE,Sempra Energy,복합 유틸리티,591040.0,0,0,4,5,5,2,8,8,8,8,8,8
MSCI,MSCI Inc,전문 및 상업 서비스,522030.0,0,0,0,4,4,0,3,3,3,3,3,3
SU,Suncor Energy Inc,오일 및 가스,501020.0,2,1,1,1,2,5,6,6,6,6,6,6
AFL,Aflac Inc,보험,553010.0,1,3,3,5,5,2,2,8,8,8,8,8
BAX,Baxter International Inc,헬스케어 장비 및 용품,561010.0,0,0,4,5,5,3,8,9,9,9,9,9
ADM,Archer-Daniels-Midland Co,식품 및 담배,541020.0,0,3,0,0,0,1,0,0,0,0,0,0
RACE,Ferrari NV,자동차 및 자동차 부품,531010.0,0,0,4,4,4,3,3,3,9,9,9,9
HSY,Hershey Co,식품 및 담배,541020.0,0,0,0,4,4,0,3,3,3,3,3,3
TRV,Travelers Companies Inc,보험,553010.0,1,3,3,5,3,2,2,2,2,2,2,2
SYY,Sysco Corp,식품 및 약품소매,543010.0,0,0,4,5,5,2,8,8,8,8,8,8
MFC,Manulife Financial Corp,보험,553010.0,1,1,3,3,3,7,7,7,7,7,7,7
GPN,Global Payments Inc,전문 및 상업 서비스,522030.0,0,0,4,4,4,3,8,9,9,9,9,9
HLT,Hilton Worldwide Holdings Inc,호텔 및 엔터테인먼트,533010.0,0,0,0,0,0,0,0,3,3,3,3,3
A,Agilent Technologies Inc,헬스케어 장비 및 용품,561010.0,0,0,0,0,0,0,0,3,3,3,3,3
GIS,General Mills Inc,식품 및 담배,541020.0,0,0,0,0,0,0,0,0,0,0,0,0
PSX,Phillips 66,오일 및 가스,501020.0,2,1,1,1,6,6,6,6,6,6,6,6
HPQ,HP Inc,"컴퓨터, 전화 및 가전제품",571060.0,1,3,3,0,3,1,2,2,2,2,2,2
OXY,Occidental Petroleum Corp,오일 및 가스,501020.0,2,2,2,1,2,5,5,5,5,5,12,12
STM,STMicroelectronics NV ADR,반도체 및 반도체 장비,571010.0,0,0,0,4,0,0,0,3,3,3,3,3
KMI,Kinder Morgan Inc,오일 및 가스 장비 및 서비스,501030.0,2,2,2,2,1,4,4,4,4,4,4,4
APO,Apollo Global Management Inc,투자은행 및 서비스,551020.0,0,0,0,4,4,0,3,3,3,3,3,3
STZ,Constellation Brands Inc Class A,음료,541010.0,1,3,3,3,3,2,2,2,2,2,2,2
STZ,Constellation Brands Inc Class B,음료,541010.0,1,3,3,3,3,2,2,2,2,2,2,2
DLR,Digital Realty Trust Inc,주택 및 상업용 리츠,601020.0,0,0,4,4,4,3,3,9,9,9,9,9
PH,Parker-Hannifin Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,0,0,0,0,0,0,0,0,0
O,Realty Income Corp,주택 및 상업용 리츠,601020.0,0,0,4,5,5,2,8,8,8,8,8,8
RSG,Republic Services Inc,전문 및 상업 서비스,522030.0,0,0,0,4,4,0,3,3,3,3,3,3
VLO,Valero Energy Corp,오일 및 가스,501020.0,1,1,1,1,6,6,6,6,6,6,6,6
WMB,Williams Companies Inc,오일 및 가스 장비 및 서비스,501030.0,2,2,2,2,1,4,4,4,4,4,4,4
ANET,Arista Networks Inc,커뮤니케이션 및 네트워킹,571020.0,0,0,0,0,0,2,2,2,2,2,2,2
GOLD,Barrick Gold Corp,메탈&마이닝,512010.0,0,0,4,4,4,3,3,9,10,10,10,10
DVN,Devon Energy Corp,오일 및 가스,501020.0,2,2,2,2,1,4,4,4,4,4,5,5
MSI,Motorola Solutions Inc,커뮤니케이션 및 네트워킹,571020.0,0,0,4,4,4,0,3,3,3,3,3,3
DFS,Discover Financial Services,은행,551010.0,1,3,3,0,3,1,2,2,2,2,2,2
STT,State Street Corp,투자은행 및 서비스,551020.0,1,1,3,3,3,7,7,7,7,11,7,13
APTV,Aptiv PLC,자동차 및 자동차 부품,531010.0,0,3,0,0,0,0,0,0,0,0,0,0
YUM,Yum! Brands Inc,호텔 및 엔터테인먼트,533010.0,0,0,4,5,5,2,8,8,9,9,9,9
GLW,Corning Inc,전자 장비 및 부품,571040.0,0,3,3,0,3,2,2,2,2,2,2,2
PPG,PPG Industries Inc,화학,511010.0,0,0,0,0,0,0,0,0,0,0,0,0
TT,Trane Technologies PLC,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,0,0,0,3,3,3,3,3
TSN,Tyson Foods Inc Class A,식품 및 담배,541020.0,1,3,3,5,5,2,8,8,8,8,8,8
TDG,TransDigm Group Inc,우주항공 및 국방,521010.0,0,0,4,4,4,3,3,3,9,9,9,9
ALL,Allstate Corp,보험,553010.0,0,0,4,5,5,2,8,8,9,9,9,9
VEEV,Veeva Systems Inc Class A,헬스케어 장비 및 용품,561010.0,0,0,4,4,4,3,3,3,10,10,10,10
WELL,Welltower Inc,주택 및 상업용 리츠,601020.0,1,3,3,5,5,2,2,8,8,8,8,8
LVS,Las Vegas Sands Corp,호텔 및 엔터테인먼트,533010.0,2,1,1,1,6,6,6,6,6,6,6,6
MPLX,MPLX Common Units,오일 및 가스 장비 및 서비스,501030.0,2,2,2,2,1,4,4,4,4,4,4,4
IFF,International Flavors & Fragrances Inc,식품 및 담배,541020.0,1,1,3,3,3,7,7,7,7,7,7,7
TWLO,Twilio Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,3,10,10,10,10
AMP,Ameriprise Financial Inc,투자은행 및 서비스,551020.0,0,3,0,0,0,0,0,0,0,0,0,0
CBRE,CBRE Group Inc Class A,부동산 운영 관리,601010.0,0,0,0,0,0,0,0,0,0,0,0,0
LYB,LyondellBasell Industries NV Class A,화학,511010.0,1,1,3,3,6,7,7,7,7,7,7,7
KR,Kroger Co,식품 및 약품소매,543010.0,0,0,0,0,0,0,0,0,0,0,0,0
NUE,Nucor Corp,메탈&마이닝,512010.0,1,3,3,0,3,1,2,2,2,2,2,11
PEG,Public Service Enterprise Group Inc,복합 유틸리티,591040.0,0,0,4,5,5,2,8,8,9,9,9,9
MTD,Mettler-Toledo International Inc,사무기기,571050.0,0,0,0,0,0,0,0,3,3,3,3,3
ORAN,Orange SA ADR,통신 서비스,574010.0,2,2,2,1,2,5,5,5,5,5,12,12
DB,Deutsche Bank AG,은행,551010.0,2,2,2,2,1,4,4,4,4,4,4,4
EQR,Equity Residential,주택 및 상업용 리츠,601020.0,1,3,3,5,5,2,2,8,8,8,8,8
FERG,Ferguson PLC,주택건설,532030.0,0,0,0,0,0,0,0,0,0,0,0,0
AJG,Arthur J Gallagher & Co,보험,553010.0,0,0,0,4,4,0,3,3,3,3,3,3
SLF,Sun Life Financial Inc,보험,553010.0,0,3,0,0,0,0,2,0,0,0,2,2
CVE,Cenovus Energy Inc,오일 및 가스,501020.0,2,2,2,2,1,4,4,4,4,4,4,4
ET,Energy Transfer Units,오일 및 가스 장비 및 서비스,501030.0,2,2,2,2,2,5,5,5,5,5,12,12
CMI,Cummins Inc,자동차 및 자동차 부품,531010.0,0,0,0,4,4,0,3,3,3,3,3,3
ARE,Alexandria Real Estate Equities Inc,주택 및 상업용 리츠,601020.0,0,0,4,4,4,3,3,3,3,3,3,3
WCN,Waste Connections Inc,전문 및 상업 서비스,522030.0,0,0,4,4,4,3,3,3,9,9,9,9
ROK,Rockwell Automation Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,0,0,0,0,3,3,3,3,3
WY,Weyerhaeuser Co,주택 및 상업용 리츠,601020.0,1,3,3,3,3,1,1,1,1,11,11,13
FRC,First Republic Bank,은행,551010.0,0,0,0,0,0,0,0,0,0,0,0,0
AME,AMETEK Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,4,0,3,3,3,3,3,3
KEYS,Keysight Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,4,0,3,3,3,3,3,3
BLL,Ball Corp,용기 및 포장,513020.0,0,0,4,4,4,3,3,3,3,3,3,3
ED,Consolidated Edison Inc,전기 유틸리티,591010.0,1,1,1,5,5,6,8,8,8,8,8,8
HES,Hess Corp,오일 및 가스,501020.0,1,3,3,0,3,1,2,2,2,2,2,2
PHG,Koninklijke Philips NV ADR,헬스케어 장비 및 용품,561010.0,0,0,4,4,4,3,8,9,10,10,10,10
WST,West Pharmaceutical Services Inc,헬스케어 장비 및 용품,561010.0,0,0,0,4,0,0,0,3,3,3,3,3
ES,Eversource Energy,전기 유틸리티,591010.0,0,0,4,4,4,3,3,9,9,9,9,9
WEC,WEC Energy Group Inc,전기 유틸리티,591010.0,0,0,4,4,4,3,3,9,9,9,9,9
TWTR,Twitter Inc,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,3,10,10,10,10
TEF,Telefonica SA ADR,통신 서비스,574010.0,2,2,2,2,2,5,5,5,5,5,12,12
EFX,Equifax Inc,전문 및 상업 서비스,522030.0,0,0,0,0,0,0,0,0,0,0,0,0
FNV,Franco-Nevada Corp,메탈&마이닝,512010.0,0,0,4,4,4,3,3,9,10,10,10,10
ALB,Albemarle Corp,화학,511010.0,0,3,0,0,0,1,0,0,0,0,0,0
LUV,Southwest Airlines Co,운송업,524060.0,1,1,1,1,6,7,7,7,7,7,7,7
BIP,Brookfield Infrastructure Partners Units,복합 기업,544010.0,0,0,0,4,4,0,3,3,3,3,3,3
LYV,Live Nation Entertainment Inc,호텔 및 엔터테인먼트,533010.0,0,0,0,0,0,0,0,3,3,3,3,3
HRL,Hormel Foods Corp,식품 및 담배,541020.0,0,0,4,4,4,3,3,9,10,9,9,10
HUBS,HubSpot Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,0,0,0,0,3,3,3,3,3
MKC,McCormick & Company Inc,식품 및 담배,541020.0,0,0,4,4,4,3,3,9,9,9,9,9
MKC,McCormick & Company Inc,식품 및 담배,541020.0,0,0,4,4,4,3,3,9,9,9,9,9
MAA,Mid-America Apartment Communities Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,0,0,0,0,3,3,3,3
CVNA,Carvana Co Class A,전문품 상점,534030.0,0,0,0,4,4,0,3,3,3,3,3,3
KEY,KeyCorp,은행,551010.0,1,3,3,3,3,7,7,7,7,7,7,7
HIG,Hartford Financial Services Group Inc,보험,553010.0,1,3,3,3,3,1,2,2,2,2,2,11
ZBH,Zimmer Biomet Holdings Inc,헬스케어 장비 및 용품,561010.0,0,0,4,4,4,3,3,9,10,10,10,10
BBY,Best Buy Co Inc,전문품 상점,534030.0,0,0,4,4,4,3,3,9,10,10,10,10
LEN,Lennar Corp Class A,주택건설,532030.0,0,0,0,0,0,0,0,0,0,0,0,0
LEN,Lennar Corp Class B,주택건설,532030.0,0,0,0,0,0,0,0,0,0,0,0,0
IT,Gartner Inc,소프트웨어 및 IT서비스,572010.0,0,3,0,0,0,0,0,0,0,0,0,0
RCL,Royal Caribbean Cruises Ltd,호텔 및 엔터테인먼트,533010.0,2,1,1,1,6,6,6,6,6,6,6,6
GRMN,Garmin Ltd,커뮤니케이션 및 네트워킹,571020.0,0,0,0,4,4,0,3,3,3,3,3,3
RF,Regions Financial Corp,은행,551010.0,1,3,3,3,3,1,2,2,2,2,2,2
CHD,Church & Dwight Co Inc,"개인, 가정 용품 및 서비스",542010.0,0,0,4,4,4,3,3,9,9,9,9,9
MTB,M&T Bank Corp,은행,551010.0,1,1,1,1,6,7,7,7,7,7,7,7
FTV,Fortive Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,4,5,5,2,8,8,9,2,2,2
CFG,Citizens Financial Group Inc,은행,551010.0,1,3,3,3,3,1,2,2,2,2,2,7
ARES,Ares Management Corp Class A,투자은행 및 서비스,551020.0,0,0,0,0,0,0,0,3,3,3,3,3
RJF,Raymond James Financial Inc,투자은행 및 서비스,551020.0,0,3,0,0,0,1,2,2,2,2,2,2
DOV,Dover Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,0,0,0,3,3,3,3,3
SYF,Synchrony Financial,은행,551010.0,1,3,3,3,3,1,2,2,2,2,11,11
MGA,Magna International Inc,자동차 및 자동차 부품,531010.0,0,3,0,0,0,1,0,0,0,0,0,0
HPE,Hewlett Packard Enterprise Co,"컴퓨터, 전화 및 가전제품",571060.0,1,1,1,3,6,7,7,7,7,7,7,7
AEE,Ameren Corp,복합 유틸리티,591040.0,0,0,4,4,4,3,3,9,9,9,9,9
YUMC,Yum China Holdings Inc,호텔 및 엔터테인먼트,533010.0,0,0,4,4,4,3,3,9,10,10,10,10
CLR,Continental Resources Inc,오일 및 가스,501020.0,2,1,1,1,6,7,7,7,6,7,5,5
K,Kellogg Co,식품 및 담배,541020.0,2,2,2,2,1,4,4,4,4,4,4,4
CCL,Carnival Corp,호텔 및 엔터테인먼트,533010.0,2,2,2,1,2,5,5,5,5,5,12,12
FTS,Fortis Inc,전기 유틸리티,591010.0,0,0,4,4,4,3,3,3,3,3,3,9
PPL,PPL Corp,복합 유틸리티,591040.0,2,2,2,2,2,5,5,5,5,5,12,12
MGM,MGM Resorts International,호텔 및 엔터테인먼트,533010.0,1,3,3,3,3,1,2,2,2,2,11,11
ETR,Entergy Corp,전기 유틸리티,591010.0,0,0,4,5,5,3,8,9,9,9,9,9
PAYC,Paycom Software Inc,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,3,3,3,3,3
TDY,Teledyne Technologies Inc,전자 장비 및 부품,571040.0,0,0,4,4,4,3,3,3,9,9,9,9
WAT,Waters Corp,헬스케어 장비 및 용품,561010.0,0,0,0,0,0,0,0,3,3,3,3,3
CTRA,Coterra Energy Inc,오일 및 가스,501020.0,2,2,2,2,2,5,5,5,5,5,12,12
TRU,TransUnion,전문 및 상업 서비스,522030.0,0,0,4,4,4,3,3,3,9,9,9,9
TYL,Tyler Technologies Inc,소프트웨어 및 IT서비스,572010.0,0,0,0,4,4,0,3,3,3,3,3,3
TECK,Teck Resources Ltd Class B,메탈&마이닝,512010.0,1,1,3,3,3,7,7,7,7,7,7,7
FMS,Fresenius Medical Care AG & Co KGaA ADR,헬스케어 업체 및 서비스,561020.0,2,2,2,2,2,5,5,5,5,5,12,12
WPM,Wheaton Precious Metals Corp,메탈&마이닝,512010.0,0,0,4,4,4,3,3,9,10,10,10,10
BRO,Brown & Brown Inc,보험,553010.0,0,0,0,4,4,0,3,3,3,3,3,3
DRI,Darden Restaurants Inc,호텔 및 엔터테인먼트,533010.0,0,3,4,5,5,2,2,8,2,2,2,2
BXP,Boston Properties Inc,주택 및 상업용 리츠,601020.0,2,2,1,1,2,5,6,6,6,6,6,6
GIB,CGI Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,5,5,2,8,8,9,9,9,9
PBA,Pembina Pipeline Corp,오일 및 가스 장비 및 서비스,501030.0,2,1,1,1,6,6,6,6,6,6,6,6
GPC,Genuine Parts Co,자동차 및 자동차 부품,531010.0,0,3,0,0,0,1,2,0,2,0,0,0
IP,International Paper Co,용기 및 포장,513020.0,1,3,3,3,3,7,1,1,1,11,1,13
MOS,Mosaic Co,화학,511010.0,1,3,3,3,1,1,1,1,1,1,11,1
CLX,Clorox Co,"개인, 가정 용품 및 서비스",542010.0,0,0,4,4,4,3,3,9,10,10,10,10
OMC,Omnicom Group Inc,미디어 및 출판,533020.0,2,2,2,2,2,5,5,5,5,1,5,1
MOH,Molina Healthcare Inc,헬스케어 업체 및 서비스,561020.0,0,0,0,4,4,0,3,3,3,3,3,3
UDR,UDR Inc,주택 및 상업용 리츠,601020.0,0,3,0,5,5,2,2,8,8,8,8,2
NVR,NVR Inc,주택건설,532030.0,0,0,0,4,4,0,3,3,3,3,3,3
AMCR,Amcor PLC,용기 및 포장,513020.0,1,3,3,3,3,1,1,1,1,11,11,13
CAG,Conagra Brands Inc,식품 및 담배,541020.0,2,2,2,2,1,4,1,1,1,4,1,13
MKL,Markel Corp,보험,553010.0,1,3,3,5,5,2,2,8,2,2,2,2
BR,Broadridge Financial Solutions Inc,전문 및 상업 서비스,522030.0,0,0,4,4,4,3,3,3,9,9,9,9
CE,Celanese Corp,화학,511010.0,0,3,0,0,0,0,2,2,2,2,2,2
ALLY,Ally Financial Inc,은행,551010.0,0,3,0,0,0,0,0,0,0,0,0,0
CRL,Charles River Laboratories International Inc,생명과학 및 메디컬 리서치,562020.0,0,0,0,0,0,0,0,3,3,3,3,3
WAB,Westinghouse Air Brake Technologies Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,3,3,6,7,7,7,7,1,5,1
CF,CF Industries Holdings Inc,화학,511010.0,1,3,3,5,3,2,2,2,2,2,2,2
EMN,Eastman Chemical Co,화학,511010.0,1,3,3,3,3,1,2,2,2,2,2,2
DGX,Quest Diagnostics Inc,헬스케어 업체 및 서비스,561020.0,0,0,0,0,0,0,0,3,3,3,3,3
DPZ,Domino's Pizza Inc,호텔 및 엔터테인먼트,533010.0,0,0,4,4,4,3,3,3,3,3,3,3
J,Jacobs Engineering Group Inc,건설 및 엔지니어링,522010.0,0,0,0,4,4,0,3,3,3,3,3,3
RNG,RingCentral Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,9,10,10,10,10
BEN,Franklin Resources Inc,투자은행 및 서비스,551020.0,2,2,2,2,2,5,5,5,5,5,12,12
BURL,Burlington Stores Inc,다양한 소매업,534020.0,0,0,4,4,4,3,3,3,9,9,9,9
L,Loews Corp,보험,553010.0,1,3,3,3,3,7,2,2,2,7,7,7
W,Wayfair Inc Class A,다양한 소매업,534020.0,0,0,4,4,4,3,3,9,10,10,10,10
AER,AerCap Holdings NV,전문 및 상업 서비스,522030.0,1,1,3,3,6,7,7,7,7,7,7,7
ROL,Rollins Inc,전문 및 상업 서비스,522030.0,0,0,4,4,4,3,3,9,10,10,10,10
TFX,Teleflex Inc,헬스케어 장비 및 용품,561010.0,0,0,4,4,4,3,3,9,9,9,9,9
FMC,FMC Corp,화학,511010.0,0,0,4,4,4,3,3,9,9,9,9,9
CCK,Crown Holdings Inc,용기 및 포장,513020.0,0,0,0,0,0,0,0,3,3,3,3,3
BBWI,Bath & Body Works Inc,전문품 상점,534030.0,1,3,3,2,1,4,1,1,1,11,4,4
KIM,Kimco Realty Corp,주택 및 상업용 리츠,601020.0,2,2,2,2,1,4,4,4,4,4,4,4
UI,Ubiquiti Inc,커뮤니케이션 및 네트워킹,571020.0,0,0,0,4,4,0,3,3,3,3,3,3
BAP,Credicorp Ltd,은행,551010.0,2,1,1,1,6,6,6,6,6,6,6,6
BG,Bunge Ltd,식품 및 담배,541020.0,1,3,3,3,3,1,1,1,1,11,11,11
ZEN,Zendesk Inc,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,9,10,10,10,10
PKG,Packaging Corp of America,용기 및 포장,513020.0,0,3,3,0,3,1,2,2,2,2,2,2
AAP,Advance Auto Parts Inc,전문품 상점,534030.0,0,0,0,0,0,0,0,0,0,0,0,0
MAS,Masco Corp,주택건설,532030.0,0,0,0,4,4,0,3,3,3,3,3,3
FNF,Fidelity National Financial Inc,보험,553010.0,1,3,3,5,5,2,2,8,8,8,8,2
IPG,Interpublic Group of Companies Inc,미디어 및 출판,533020.0,1,3,3,0,3,1,2,0,2,0,0,11
FICO,Fair Isaac Corp,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,9,10,10,10,10
RHI,Robert Half International Inc,전문 및 상업 서비스,522030.0,0,3,0,0,0,1,2,0,2,0,0,0
GDDY,GoDaddy Inc Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,5,5,3,8,9,9,9,9,9
CPB,Campbell Soup Co,식품 및 담배,541020.0,2,2,2,2,1,4,4,4,4,4,4,4
LNC,Lincoln National Corp,보험,553010.0,1,1,1,3,6,7,7,7,7,7,5,5
BLDR,Builders FirstSource Inc,주택건설,532030.0,0,0,0,0,0,0,0,0,0,0,0,0
CMA,Comerica Inc,은행,551010.0,1,1,1,3,6,7,7,7,7,7,7,7
IRM,Iron Mountain Inc,주택 및 상업용 리츠,601020.0,1,3,3,3,3,1,2,2,2,11,11,11
CNA,CNA Financial Corp,보험,553010.0,1,1,1,1,6,7,7,7,7,7,7,7
JLL,Jones Lang LaSalle Inc,부동산 운영 관리,601010.0,1,3,3,0,3,1,2,2,2,2,2,2
WOLF,Wolfspeed Inc,반도체 및 반도체 장비,571010.0,0,0,0,4,4,0,3,3,3,3,3,3
TDOC,Teladoc Health Inc,헬스케어 업체 및 서비스,561020.0,0,0,4,4,4,3,3,9,10,10,10,10
RE,Everest Re Group Ltd,보험,553010.0,1,3,3,5,5,2,2,8,8,8,8,8
AFG,American Financial Group Inc,보험,553010.0,1,3,3,3,3,1,2,2,2,2,2,2
WHR,Whirlpool Corp,가정용품,532040.0,0,3,0,0,0,1,1,1,1,0,11,11
NI,NiSource Inc,복합 유틸리티,591040.0,1,1,1,5,5,2,8,8,8,8,8,8
FND,Floor & Decor Holdings Inc Class A,전문품 상점,534030.0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Williams-Sonoma Inc,전문품 상점,534030.0,0,0,0,0,0,0,0,0,0,0,0,0
RPM,RPM International Inc,화학,511010.0,0,0,4,4,4,3,3,3,3,3,3,3
WBS,Webster Financial Corp,은행,551010.0,1,1,1,3,6,7,7,7,7,7,7,7
MTN,Vail Resorts Inc,호텔 및 엔터테인먼트,533010.0,1,3,3,5,5,2,2,2,2,2,2,2
JNPR,Juniper Networks Inc,커뮤니케이션 및 네트워킹,571020.0,1,3,3,3,3,7,7,7,7,11,11,11
LSI,Life Storage Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,0,0,0,0,0,0,0,0
H,Hyatt Hotels Corp Class A,호텔 및 엔터테인먼트,533010.0,1,3,3,5,5,2,2,8,8,2,2,2
NLY,Annaly Capital Management Inc,주택 및 상업용 리츠,601020.0,2,2,2,2,2,5,5,5,5,5,12,12
ALLE,Allegion PLC,커뮤니케이션 및 네트워킹,571020.0,0,0,4,4,4,3,3,3,9,9,9,9
GL,Globe Life Inc,보험,553010.0,1,0,4,5,5,2,8,8,8,8,8,8
DAR,Darling Ingredients Inc,식품 및 담배,541020.0,0,0,0,0,0,0,0,0,0,0,0,0
IVZ,Invesco Ltd,투자은행 및 서비스,551020.0,2,2,2,2,1,5,5,5,5,5,12,12
VST,Vistra Corp,전기 유틸리티,591010.0,1,1,1,5,5,6,8,8,8,8,8,8
RRX,Regal Rexnord Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,0,0,0,0,0,0,0,0,0
SCI,Service Corporation International,"개인, 가정 용품 및 서비스",542010.0,0,0,0,4,4,0,3,3,3,3,3,3
WFG,West Fraser Timber Co Ltd,종이 및 임산물,513010.0,1,3,3,3,3,1,2,2,2,2,2,2
BKI,Black Knight Inc,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,9,10,10,10,10
TPR,Tapestry Inc,전문품 상점,534030.0,2,1,2,3,6,7,7,7,7,1,5,5
LUMN,Lumen Technologies Inc,통신 서비스,574010.0,2,2,2,2,1,4,4,4,4,4,4,4
MMP,Magellan Midstream Partners Units,오일 및 가스 장비 및 서비스,501030.0,2,2,2,2,2,5,5,5,5,5,12,12
TTC,Toro Co,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,4,0,3,3,3,3,3,3
WAL,Western Alliance Bancorp,은행,551010.0,1,3,3,0,3,1,2,2,2,0,0,0
RS,Reliance Steel & Aluminum Co,메탈&마이닝,512010.0,0,0,0,0,0,0,0,3,3,3,3,3
TAP,Molson Coors Beverage Co Class B,음료,541010.0,2,2,2,2,2,5,5,5,5,5,12,12
TAP,Molson Coors Beverage Co Class A,음료,541010.0,2,2,2,2,2,5,5,5,5,5,12,12
HUBB,Hubbell Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,0,0,0,0,0,0,0,0,0
BAH,Booz Allen Hamilton Holding Corp Class A,소프트웨어 및 IT서비스,572010.0,0,0,4,4,4,3,3,9,9,9,9,9
CPRI,Capri Holdings Ltd,전문품 상점,534030.0,1,1,3,3,6,7,7,7,7,1,5,1
CIEN,Ciena Corp,커뮤니케이션 및 네트워킹,571020.0,0,0,4,4,4,3,3,3,3,3,3,3
SNX,TD Synnex Corp,"컴퓨터, 전화 및 가전제품",571060.0,0,3,0,0,0,0,0,0,0,0,0,0
MHK,Mohawk Industries Inc,가정용품,532040.0,2,2,2,2,2,5,5,5,5,5,12,5
FHN,First Horizon Corp,은행,551010.0,2,1,1,3,6,7,7,7,7,7,5,5
PNR,Pentair PLC,"건설장비 및 대형차, 기차, 배",521020.0,0,3,0,0,0,1,0,0,0,0,0,0
